BN,FPE,FormID,#,DoneeBN,DoneeName,Associated,City,Province,TotalGifts,GiftsinKind,PoliticalActivityGift,PoliticalActivityAmount
896568417RR0001,2024-06-30,27,000035124,119217925RR0001,THE CALGARY BETWEEN FRIENDS CLUB-FUN AND FELLOWSHIP FOR DISA,,CALGARY,AB,91176.0,,,
896568417RR0001,2024-06-30,27,000035138,865288476RR0001,BASICALLY BABIES LTD.,,EDMONTON,AB,92634.0,,,
896568417RR0001,2024-06-30,27,000035141,819422403RR0001,Buckspring Foundation,,COCHRANE,AB,92725.0,,,
896568417RR0001,2024-06-30,27,000035149,897123139RR0001,THE CALGARY ZOO FOUNDATION,,CALGARY,AB,93372.0,,,
896568417RR0001,2024-06-30,27,000035161,107951618RR0130,The Salvation Army Community Services (Calgary),,CALGARY,AB,94120.0,,,
896568417RR0001,2024-06-30,27,000035163,130004625RR0001,MILLWOODS CHRISTIAN SCHOOL SOCIETY,,EDMONTON,AB,94293.0,,,
896568417RR0001,2024-06-30,27,000035169,118823111RR0001,CALGARY ALPHA HOUSE SOCIETY,,CALGARY,AB,95007.0,,,
896568417RR0001,2024-06-30,27,000035174,827145301RR0001,Jerry Forbes Centre Foundation,,EDMONTON,AB,95724.0,,,
896568417RR0001,2024-06-30,27,000035181,800994006RR0001,A Better World Helping Hands Canada,,LACOMBE,AB,96138.0,,,
896568417RR0001,2024-06-30,27,000035188,761280130RR0001,Calgary Veterans Services Society,,CALGARY,AB,96463.0,,,
896568417RR0001,2024-06-30,27,000035197,846964039RR0001,Resurgence Initiatives Society,,EDMONTON,AB,97315.0,,,
896568417RR0001,2024-06-30,27,000035203,139907851RR0003,BLACK GOLD REGIONAL DIVISION NO 18,,NISKU,AB,98237.0,,,
896568417RR0001,2024-06-30,27,000035212,118880087RR0001,ROCKY VIEW REGIONAL HANDIBUS SOCIETY,,AIRDRIE,AB,99035.0,,,
896568417RR0001,2024-06-30,27,000035219,894907682RR0001,SAFE HAVEN FOUNDATION OF CANADA,,CALGARY,AB,99806.0,,,
896568417RR0001,2024-06-30,27,000035225,119260487RR0001,UNITED WAY OF THE ALBERTA CAPITAL REGION,,Edmonton,AB,100117.0,,,
896568417RR0001,2024-06-30,27,000035231,107909939RR0005,ASCENSION PARISH,,CALGARY,AB,100575.0,,,
896568417RR0001,2024-06-30,27,000035240,130373244RR0001,ALBERTA CHILDREN'S HOSPITAL FOUNDATION,,Calgary,AB,101543.0,,,
896568417RR0001,2024-06-30,27,000035248,899805956RR0001,ANIMAL RESCUE FOUNDATION (ARF) OF ALBERTA,,CALGARY,AB,102304.0,,,
896568417RR0001,2024-06-30,27,000035262,108091802RR0001,PARKINSON ASSOCIATION OF ALBERTA,,CALGARY,AB,103781.0,,,
896568417RR0001,2024-06-30,27,000035272,867338527RR0001,The Bow Valley Society for the Prevention of Cruelty to Anim,,Canmore,AB,104706.0,,,
896568417RR0001,2024-06-30,27,000035289,889670071RR0001,BOW VALLEY FOOD BANK SOCIETY,,CANMORE,AB,105504.0,,,
896568417RR0001,2024-06-30,27,000035290,131513913RR0001,CANMORE FOLK MUSIC FESTIVAL SOCIETY,,Canmore,AB,105802.0,,,
896568417RR0001,2024-06-30,27,000035291,133012039RR0001,THE CATHOLIC PARISH OF ST JOSEPH'S CATHEDRAL,,EDMONTON,AB,105836.0,,,
896568417RR0001,2024-06-30,27,000035298,118823632RR0001,CALGARY HUMANE SOCIETY FOR PREVENTION OF CRUELTY TO ANIMALS,,CALGARY,AB,106360.0,,,
896568417RR0001,2024-06-30,27,000035300,812586667RR0001,MitoCanada Foundation,,Calgary,AB,106591.0,,,
896568417RR0001,2024-06-30,27,000035301,118914274RR0001,NORTHLIFE FELLOWSHIP BAPTIST CHURCH OF FORT MCMURRAY,,FORT MCMURRAY,AB,106722.0,,,
896568417RR0001,2024-06-30,27,000035309,895504165RR0001,BENT ARROW TRADITIONAL HEALING SOCIETY,,EDMONTON,AB,107573.0,,,
896568417RR0001,2024-06-30,27,000035323,870573920RR0001,"GOD'S LITTLEST ANGELS, CANADA",,Calgary,AB,109705.0,,,
896568417RR0001,2024-06-30,27,000035335,896912755RR0001,FONDATION FRANCO-ALBERTAINE,,Edmonton,AB,110739.0,,,
896568417RR0001,2024-06-30,27,000035338,140599507RR0001,THE ASSOCIATION FOR THE REHABILITATION OF THE BRAIN INJURED,,Calgary,AB,111103.0,,,
896568417RR0001,2024-06-30,27,000035347,136407574RR0001,NATIONAL MUSIC CENTRE,,CALGARY,AB,112271.0,,,
896568417RR0001,2024-06-30,27,000035351,874914955RR0001,WOMEN'S CENTRE OF CALGARY,,CALGARY,AB,112493.0,,,
896568417RR0001,2024-06-30,27,000035359,129987970RR0001,BAPTIST GENERAL CONFERENCE OF CANADA,,EDMONTON,AB,113490.0,,,
896568417RR0001,2024-06-30,27,000035360,118949718RR0001,GULL LAKE BAPTIST CAMP,,LACOMBE,AB,113566.0,,,
896568417RR0001,2024-06-30,27,000035363,886574599RR0001,MEDICINE HAT AND DISTRICT FOOD BANK (1992) ASSOCIATION,,Medicine Hat,AB,113967.0,,,
896568417RR0001,2024-06-30,27,000035368,875787913RR0001,Pembina Institute for Appropriate Development,,Calgary,AB,114544.0,,,
896568417RR0001,2024-06-30,27,000035379,119036929RR0001,MEDICINE HAT WOMEN'S SHELTER SOCIETY,,Medicine Hat,AB,116169.0,,,
896568417RR0001,2024-06-30,27,000035384,130533540RR0001,CATHOLIC PARISH OF ST THOMAS MORE,,Edmonton,AB,116691.0,,,
896568417RR0001,2024-06-30,27,000035413,106867609RR0001,Burman University,,Lacombe,AB,120953.0,,,
896568417RR0001,2024-06-30,27,000035418,889795175RR0001,CANADIAN VISION CARE,,CALGARY,AB,121433.0,,,
896568417RR0001,2024-06-30,27,000035439,139636369RR0001,THE MAGIC OF CHRISTMAS (A NON-PROFIT CHARITABLE SOCIETY),,CALGARY,AB,124261.0,,,
896568417RR0001,2024-06-30,27,000035459,105645212RR0001,WEST ISLAND COLLEGE SOCIETY OF ALBERTA,,CALGARY,AB,126622.0,,,
896568417RR0001,2024-06-30,27,000035462,872923537RR0001,CALGARY PUBLIC LIBRARY FOUNDATION,,Calgary,AB,126750.0,,,
896568417RR0001,2024-06-30,27,000035482,129883443RR0001,FEAR IS NOT LOVE SOCIETY,,CALGARY,AB,130149.0,,,
896568417RR0001,2024-06-30,27,000035483,891953143RR0001,RED DEER & DISTRICT COMMUNITY FOUNDATION,,Red Deer,AB,130196.0,,,
896568417RR0001,2024-06-30,27,000035489,864466933RR0001,CIAM MEDIA & RADIO BROADCASTING ASSOCIATION,,FORT VERMILION,AB,131171.0,,,
896568417RR0001,2024-06-30,27,000035495,788073294RR0001,I Can for Kids Foundation,,Calgary,AB,132330.0,,,
896568417RR0001,2024-06-30,27,000035498,744260084RR0001,Field of Crosses,,Calgary,AB,133643.0,,,
896568417RR0001,2024-06-30,27,000035499,119211134RR0001,CPA EDUCATION FOUNDATION,,EDMONTON,AB,133709.0,,,
896568417RR0001,2024-06-30,27,000035503,822573820RR0001,Camp Harmattan Association,,OLDS,AB,134547.0,,,
896568417RR0001,2024-06-30,27,000035509,118810829RR0001,BISSELL CENTRE,,EDMONTON,AB,135755.0,,,
896568417RR0001,2024-06-30,27,000035513,815113295RR0001,HOPEthiopia,,Calgary,AB,136251.0,,,
896568417RR0001,2024-06-30,27,000035514,831455399RR0001,THE LETHBRIDGE SOUP KITCHEN ASSOCIATION 2013,,LETHBRIDGE,AB,136350.0,,,
896568417RR0001,2024-06-30,27,000035515,119068955RR0001,Operation Eyesight Canada,,CALGARY,AB,136362.0,,,
896568417RR0001,2024-06-30,27,000035523,131558140RR0001,EDMONTON CITY CENTRE CHURCH CORPORATION,,Edmonton,AB,138198.0,,,
896568417RR0001,2024-06-30,27,000035530,897773297RR0001,CHINESE CHRISTIAN WING KEI NURSING HOME ASSOCIATION,,CALGARY,AB,139552.0,,,
896568417RR0001,2024-06-30,27,000035544,888098449RR0001,ALBERTA DIABETES FOUNDATION,,EDMONTON,AB,142814.0,,,
896568417RR0001,2024-06-30,27,000035565,118814391RR0001,The Boyle Street Service Society,,EDMONTON,AB,147447.0,,,
896568417RR0001,2024-06-30,27,000035571,118849496RR0001,CHANGE FOR CHILDREN ASSOCIATION (CFCA),,Edmonton,AB,149213.0,,,
896568417RR0001,2024-06-30,27,000035580,727544892RR0001,Homes For Heroes Foundation,,CALGARY,AB,150984.0,,,
896568417RR0001,2024-06-30,27,000035594,133443267RR0001,THE MUSTARD SEED STREET CHURCH (EDMONTON),,EDMONTON,AB,156622.0,,,
896568417RR0001,2024-06-30,27,000035595,107394058RR0001,FORT EDMONTON FOUNDATION,,EDMONTON,AB,157837.0,,,
896568417RR0001,2024-06-30,27,000035611,893125070RR0001,CALGARY STAMPEDE FOUNDATION,,CALGARY,AB,162244.0,,,
896568417RR0001,2024-06-30,27,000035626,825355076RR0001,S.O.S. UKRAINE,,CALGARY,AB,167435.0,,,
896568417RR0001,2024-06-30,27,000035628,133080051RR0001,SOUTH GATE ALLIANCE,,CALGARY,AB,169066.0,,,
896568417RR0001,2024-06-30,27,000035629,889976718RR0001,S.A.M. MINISTRIES INC.,,EDMONTON,AB,169239.0,,,
896568417RR0001,2024-06-30,27,000035630,827110008RR0001,Made by Momma,,CALGARY,AB,170073.0,,,
896568417RR0001,2024-06-30,27,000035633,844813907RR0001,Lionheart Foundation,,Calgary,AB,170516.0,,,
896568417RR0001,2024-06-30,27,000035641,812149714RR0001,Calgary Police Foundation,,Calgary,AB,172969.0,,,
896568417RR0001,2024-06-30,27,000035654,119012136RR0001,LEDUC & DISTRICT FOOD BANK ASSOCIATION,,LEDUC,AB,177248.0,,,
896568417RR0001,2024-06-30,27,000035661,,Cross-country Ski de Fond  Canada,,Canmore,AB,179145.0,,,
896568417RR0001,2024-06-30,27,000035662,125868125RR0001,Covenant Foundation,,Edmonton,AB,179391.0,,,
896568417RR0001,2024-06-30,27,000035669,889648663RR0001,STRATHCONA FOOD BANK ASSOCIATION,,SHERWOOD PARK,AB,182384.0,,,
896568417RR0001,2024-06-30,27,000035687,108102864RR0001,The Governors of The University of Calgary,,CALGARY,AB,189315.0,,,
896568417RR0001,2024-06-30,27,000035689,107909939RR0060,ST. BONAVENTURE PARISH,,CALGARY,AB,189688.0,,,
896568417RR0001,2024-06-30,27,000035692,870823648RR0001,INN FROM THE COLD SOCIETY,,Calgary,AB,191001.0,,,
896568417RR0001,2024-06-30,27,000035702,890458417RR0001,BROWN BAGGING FOR CALGARY STREET KIDS SOCIETY,,Calgary,AB,197490.0,,,
896568417RR0001,2024-06-30,27,000035703,107909939RR0026,ST. MICHAEL'S CHURCH,,CALGARY,AB,198438.0,,,
896568417RR0001,2024-06-30,27,000035729,809480395RR0001,Gordie Howe Center for Alzheimer's Research and Education So,,CALGARY,AB,210941.0,,,
896568417RR0001,2024-06-30,27,000035735,107283301RR0001,EDMONTON WOMENS' SHELTER LTD.,,Edmonton,AB,212944.0,,,
896568417RR0001,2024-06-30,27,000035737,809182405RR0001,HER VICTORY SOCIETY CALGARY,,Calgary,AB,213691.0,,,
896568417RR0001,2024-06-30,27,000035738,818459521RR0001,Shock Trauma Air Rescue Service Foundation,,CALGARY,AB,214705.0,,,
896568417RR0001,2024-06-30,27,000035745,118781699RR0001,THE EVANGELICAL COVENANT CHURCH OF CANADA,,Strathmore,AB,218384.0,,,
896568417RR0001,2024-06-30,27,000035747,119074623RR0001,OUTREACH FOR LIFE ASSOCIATION OF EDMONTON,,EDMONTON,AB,219966.0,,,
896568417RR0001,2024-06-30,27,000035755,118780477RR0001,ALBERTA CANCER FOUNDATION,,EDMONTON,AB,224882.0,,,
896568417RR0001,2024-06-30,27,000035757,129543302RR0001,ISMC INTERNATIONAL STUDENT MINISTRIES CANADA,,THREE HILLS,AB,225446.0,,,
896568417RR0001,2024-06-30,27,000035764,130229750RR0001,UNITED WAY OF CALGARY AND AREA,,CALGARY,AB,228064.0,,,
896568417RR0001,2024-06-30,27,000035766,832018279RR0001,"DIABETES RESEARCH INSTITUTE FOUNDATION, CANADA, INC.",,EDMONTON,AB,232670.0,,,
896568417RR0001,2024-06-30,27,000035771,890405376RR0001,THE OKOTOKS FOODBANK,,OKOTOKS,AB,235940.0,,,
896568417RR0001,2024-06-30,27,000035781,128510484RR0001,PARKLAND FOOD BANK SOCIETY,,SPRUCE GROVE,AB,244646.0,,,
896568417RR0001,2024-06-30,27,000035786,868153867RR0001,RED DEER DREAM CENTRE SOCIETY,,Red Deer,AB,248924.0,,,
896568417RR0001,2024-06-30,27,000035789,141054502RR0001,STREETS ALIVE FAMILY SUPPORT ASSOCIATION,,LETHBRIDGE,AB,252444.0,,,
896568417RR0001,2024-06-30,27,000035802,132743576RR0001,INTERFAITH FOOD BANK SOCIETY OF LETHBRIDGE,,Lethbridge,AB,259865.0,,,
896568417RR0001,2024-06-30,27,000035813,130725740RR0001,ALZHEIMER SOCIETY OF CALGARY,,CALGARY,AB,269015.0,,,
896568417RR0001,2024-06-30,27,000035843,719859480RR0001,Veterans Association Food Bank,,Calgary,AB,296183.0,,,
896568417RR0001,2024-06-30,27,000035844,108044769RR0001,STURGEON VALLEY BAPTIST CHURCH,,ST ALBERT,AB,297154.0,,,
896568417RR0001,2024-06-30,27,000035846,118823749RR0001,CALGARY MEALS ON WHEELS,,CALGARY,AB,298760.0,,,
896568417RR0001,2024-06-30,27,000035851,845683168RR0001,LITTLE WARRIORS,,Sherwood Park,AB,307633.0,,,
896568417RR0001,2024-06-30,27,000035852,888364262RR0001,AIRDRIE FOOD BANK,,Airdrie,AB,308009.0,,,
896568417RR0001,2024-06-30,27,000035859,122437072RR0001,THE EDMONTON COMMUNITY FOUNDATION,,EDMONTON,AB,324582.0,,,
896568417RR0001,2024-06-30,27,000035860,118824192RR0001,THE CALGARY ZOOLOGICAL SOCIETY,,CALGARY,AB,326472.0,,,
896568417RR0001,2024-06-30,27,000035861,119138527RR0001,THE SAMARITAN'S PURSE - CANADA,,CALGARY,AB,327025.0,,,
896568417RR0001,2024-06-30,27,000035862,119050102RR0001,THE MUSTARD SEED SOCIETY,,Calgary,AB,327075.0,,,
896568417RR0001,2024-06-30,27,000035874,778351338RR0001,Parachutes for Pets,,CALGARY,AB,360184.0,,,
896568417RR0001,2024-06-30,27,000035881,825596018RR0001,Canadian Animal Task Force Society,,Calgary,AB,371881.0,,,
896568417RR0001,2024-06-30,27,000035889,119162147RR0001,St. Albert Community Village and Food Bank Society,,ST ALBERT,AB,394342.0,,,
896568417RR0001,2024-06-30,27,000035894,107878811RR0001,RED DEER FOOD BANK SOCIETY,,Red Deer,AB,400052.0,,,
896568417RR0001,2024-06-30,27,000035897,766993315RR0001,Saving Grace Animal Society,,ALIX,AB,404298.0,,,
896568417RR0001,2024-06-30,27,000035914,118962851RR0001,HOPE MISSION,,EDMONTON,AB,438129.0,,,
896568417RR0001,2024-06-30,27,000035927,868904236RR0001,MEDICINE HAT COMMUNITY HOUSING SOCIETY,,MEDICINE HAT,AB,499430.0,,,
896568417RR0001,2024-06-30,27,000035936,889625349RR0001,"THE SIGN OF HOPE SOCIETY, ARCHDIOCESE OF EDMONTON",,EDMONTON,AB,517986.0,,,
896568417RR0001,2024-06-30,27,000035955,863478467RR0001,SECOND CHANCE ANIMAL RESCUE SOCIETY,,Athabasca,AB,738062.0,,,
896568417RR0001,2024-06-30,27,000035962,129537437RR0001,Y.E.S.S.: YOUTH EMERGENCY SHELTER SOCIETY OF EDMONTON,,EDMONTON,AB,869459.0,,,
896568417RR0001,2024-06-30,27,000035968,106861800RR0001,Arabian Muslim Association,,EDMONTON,AB,987360.0,,,
896568417RR0001,2024-06-30,27,000035975,708381512RR0001,Shelter Canada,,Airdrie,AB,2122516.0,,,
896568417RR0001,2024-06-30,27,000035981,129185310RR0001,EDMONTON GLEANERS ASSOCIATION,,EDMONTON,AB,4268761.0,,,
896568417RR0001,2024-06-30,27,000035986,740378724RR0001,Airdrie P.O.W.E.R.,,Airdrie,AB,18104.0,,,
896568417RR0001,2024-06-30,27,000035989,130167349RR0001,CALGARY INTER - FAITH FOOD BANK SOCIETY,,Calgary,AB,7083516.0,,,
896616455RR0001,2024-12-31,27,000000001,864123880RR0001,SYLVAN LAKE EMERGE PENTECOSTAL CHURCH,N,SYLVAN LAKE,AB,1000.0,,,
896616455RR0001,2024-12-31,27,000000003,118927086RR0001,FOOTHILLS ALLIANCE CHURCH,N,CALGARY,AB,1000.0,,,
896616455RR0001,2024-12-31,27,000000005,855749230RR0001,FRESH OIL & FIRE MINISTRIES,N,EDMONTON,AB,6000.0,,,
896622958RR0001,2024-12-31,27,000000001,795062124RR0001,Centre for Spiritual Living Kenya,N,Edmonton,AB,6000.0,,,
896713500RR0001,2024-12-31,27,000000007,899805956RR0001,Animal Rescue Foundation (ARF),N,Calgary,AB,2000.0,0.0,,
896713500RR0001,2024-12-31,27,000000009,899801559RR0001,Brooks Animal Protection Society,N,Brooks,AB,1750.0,0.0,,
896713500RR0001,2024-12-31,27,000000010,899758056RR0001,Vulcan Healthcare Auxiliary,N,Vulcan,AB,1024.0,0.0,,
896713500RR0001,2024-12-31,27,000000011,899611032RR0001,Adeara Recovery Centre,N,Edmonton,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000012,899596886RR0001,International Humanitarian Society,N,Edmonton,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000014,899496707RR0001,Rowan House Society,N,High River,AB,25000.0,0.0,,
896713500RR0001,2024-12-31,27,000000016,899409171RR0001,Kids Cancer Care Foundation of Alberta,N,Calgary,AB,388500.0,0.0,,
896713500RR0001,2024-12-31,27,000000019,899290241RR0001,The Colin B Glassco Charitable Foundation for Children,N,Calgary,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000023,899128870RR0001,Victory Foundation,N,Calgary,AB,4000.0,0.0,,
896713500RR0001,2024-12-31,27,000000032,898887005RR0001,EducationMatters,N,Calgary,AB,12000.0,0.0,,
896713500RR0001,2024-12-31,27,000000043,898488226RR0001,Cochrane & Area Humane Society,N,Cochrane,AB,20000.0,0.0,,
896713500RR0001,2024-12-31,27,000000045,898378385RR0001,Strathmore District Health Foundation,N,Strathmore,AB,1550.0,0.0,,
896713500RR0001,2024-12-31,27,000000048,898300306RR0001,Canmore and Area Health Care Foundation,N,Canmore,AB,199500.0,0.0,,
896713500RR0001,2024-12-31,27,000000050,898215884RR0001,RESET Society of Calgary,N,Calgary,AB,250.0,0.0,,
896713500RR0001,2024-12-31,27,000000071,897493995RR0001,Sturgeon Community Hospital Foundation,N,St. Albert,AB,101594.0,0.0,,
896713500RR0001,2024-12-31,27,000000083,897123139RR0001,The Wilder Institute,N,Calgary,AB,1000.0,0.0,,
896713500RR0001,2024-12-31,27,000000087,897041455RR0001,Pilgrims Hospice Society,N,Edmonton,AB,15000.0,0.0,,
896713500RR0001,2024-12-31,27,000000100,896537842RR0001,Kantorei Choral Society,N,Calgary,AB,1000.0,0.0,,
896713500RR0001,2024-12-31,27,000000101,896535895RR0001,Alberta Birds of Prey Foundation,N,Coaldale,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000107,896283777RR0001,Golden Hills School Division,N,Strathmore,AB,8000.0,0.0,,
896713500RR0001,2024-12-31,27,000000108,896277944RR0001,Project Warmth Society of Alberta,N,Calgary,AB,4500.0,0.0,,
896713500RR0001,2024-12-31,27,000000117,895894467RR0001,Mountain Bluebird Trails Conservation Society,N,Lethbridge,AB,1000.0,0.0,,
896713500RR0001,2024-12-31,27,000000140,895012813RR0001,MEOW Foundation,N,Calgary,AB,28400.0,0.0,,
896713500RR0001,2024-12-31,27,000000142,894907682RR0001,The Safe Haven Foundation of Canada,N,Calgary,AB,2000.0,0.0,,
896713500RR0001,2024-12-31,27,000000151,894686849RR0001,Edmonton New Shadow Theatre Society,N,Edmonton,AB,11000.0,0.0,,
896713500RR0001,2024-12-31,27,000000166,894313998RR0001,HART,N,Calgary,AB,1700.0,0.0,,
896713500RR0001,2024-12-31,27,000000184,893950329RR0001,Community Kitchen Program of Calgary,N,Calgary,AB,13018.0,0.0,,
896713500RR0001,2024-12-31,27,000000188,893834697RR0001,Calgary Health Foundation,N,Calgary,AB,361250.0,0.0,,
896713500RR0001,2024-12-31,27,000000192,893659920RR0001,Hope City Church,N,Edmonton,AB,28000.0,0.0,,
896713500RR0001,2024-12-31,27,000000193,893650259RR0001,Clear Water Academy Foundation,N,Calgary,AB,53050.0,0.0,,
896713500RR0001,2024-12-31,27,000000196,893595686RR0001,Impact Society,N,Calgary,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000199,893492371RR0001,WILDNorth,N,Edmonton,AB,2000.0,0.0,,
896713500RR0001,2024-12-31,27,000000200,893481465RR0001,The Foundation of St. Joseph Seminary &,N,Edmonton,AB,4024.0,0.0,,
896713500RR0001,2024-12-31,27,000000205,893376327RR0001,Prostate Cancer Centre,N,Calgary,AB,62024.0,0.0,,
896713500RR0001,2024-12-31,27,000000206,893344366RR0001,AHEIA,N,Calgary,AB,20000.0,0.0,,
896713500RR0001,2024-12-31,27,000000214,893125070RR0001,Calgary Stampede Foundation,N,Calgary,AB,107000.0,0.0,,
896713500RR0001,2024-12-31,27,000000216,893003376RR0001,Mount St. Francis Retreat Centre,N,Cochrane,AB,50000.0,0.0,,
896713500RR0001,2024-12-31,27,000000251,892470964RR0001,Operation Amigo Building Society,N,Red Deer County,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000254,892414566RR0001,Campus Food Bank Society,N,Edmonton,AB,2000.0,0.0,,
896713500RR0001,2024-12-31,27,000000255,892405044RR0001,Rocky Mountain House Volunteer Search and Rescue Society,N,Rocky Mountain House,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000284,891849218RR0001,Wood's Homes Foundation,N,Calgary,AB,18090.0,0.0,,
896713500RR0001,2024-12-31,27,000000288,891804767RR0001,Webber Academy Foundation,N,Calgary,AB,16000.0,0.0,,
896713500RR0001,2024-12-31,27,000000290,891759748RR0001,Oxford House Foundation of Canada,N,Calgary,AB,1000.0,0.0,,
896713500RR0001,2024-12-31,27,000000306,891569584RR0001,Innisfail & Area Food Bank,N,Innisfail,AB,300.0,0.0,,
896713500RR0001,2024-12-31,27,000000309,891538613RR0001,HALO Air Ambulance,N,Medicine Hat,AB,6000.0,0.0,,
896713500RR0001,2024-12-31,27,000000321,891313363RR0001,Pacekids,N,Calgary,AB,5000.0,0.0,,
896713500RR0001,2024-12-31,27,000000323,891311763RR0001,BC & Alberta Guide Dog Services - Calgary,N,Calgary,AB,3500.0,0.0,,
896713500RR0001,2024-12-31,27,000000339,891199747RR0001,Friends of Fish Creek,N,Calgary,AB,10000.0,0.0,,
896713500RR0001,2024-12-31,27,000000343,891145401RR0001,The NorQuest College Foundation,N,Edmonton,AB,8000.0,0.0,,
896713500RR0001,2024-12-31,27,000000344,891145401RR0001,NorQuest College,N,Edmonton,AB,25000.0,0.0,,
896713500RR0001,2024-12-31,27,000000346,891088189RR0001,Calgary Wildlife,N,Calgary,AB,27250.0,0.0,,
896713500RR0001,2024-12-31,27,000000354,891016347RR0001,Glenrose Rehabilitation Hospital Foundation,N,Edmonton,AB,10000.0,0.0,,
896713500RR0001,2024-12-31,27,000000359,890970148RR0001,The Rock Lutheran Inner City Society,N,Edmonton,AB,3000.0,0.0,,
896713500RR0001,2024-12-31,27,000000376,890791569RR0001,Equip International Recovery Group Inc.,N,Calgary,AB,1560.0,0.0,,
896713500RR0001,2024-12-31,27,000000382,890709223RR0001,Windy Slopes Health Foundation,N,Pincher Creek,AB,10000.0,0.0,,
896713500RR0001,2024-12-31,27,000000383,890700347RR0001,Connections for Families Society,N,Calgary,AB,1600.0,0.0,,
896713500RR0001,2024-12-31,27,000000397,890518269RR0001,The Friends of the Edmonton Public Library (FEPL),N,Edmonton,AB,10000.0,0.0,,
896713500RR0001,2024-12-31,27,000000402,890469547RR0001,Camp Chamisall,N,Calgary,AB,32500.0,0.0,,
896713500RR0001,2024-12-31,27,000000404,890458417RR0001,Brown Bagging for Calgary's Kids (BB4CK),N,Calgary,AB,154077.0,0.0,,
896713500RR0001,2024-12-31,27,000000406,890416217RR0001,Dentistry For All,N,Calgary,AB,1200.0,0.0,,
896713500RR0001,2024-12-31,27,000000408,890405376RR0001,Okotoks Food Bank,N,Okotoks,AB,35000.0,0.0,,
896713500RR0001,2024-12-31,27,000000413,890359045RR0001,Okotoks United Church,N,Okotoks,AB,50000.0,0.0,,
896713500RR0001,2024-12-31,27,000000429,890243520RR0001,Calgary Rotary Challenger Park,N,Calgary,AB,4165.0,0.0,,
896713500RR0001,2024-12-31,27,000000459,889760740RR0001,Victory Outreach,N,Calgary,AB,78112.0,0.0,,
896713500RR0001,2024-12-31,27,000000469,889670071RR0001,Bow Valley Food Bank,N,Canmore,AB,2900.0,0.0,,
896713500RR0001,2024-12-31,27,000000471,889648663RR0001,Strathcona Food Bank Association,N,Sherwood Park,AB,4250.0,0.0,,
896713500RR0001,2024-12-31,27,000000475,889632162RR0001,Brooks & District Health Foundation,N,Brooks,AB,21015.0,0.0,,
896713500RR0001,2024-12-31,27,000000477,889625349RR0001,Sign of Hope Society,N,Edmonton,AB,17684.0,0.0,,
896713500RR0001,2024-12-31,27,000000517,889006177RR0001,SA Foundation,N,Calgary,AB,10000.0,0.0,,
896713500RR0001,2024-12-31,27,000000518,889003240RR0001,University of Alberta Hospital Foundation,N,Edmonton,AB,10000.0,0.0,,
896713500RR0001,2024-12-31,27,000000519,889003240RR0001,University Hospital Foundation,N,Edmonton,AB,460530.0,0.0,,
896713500RR0001,2024-12-31,27,000000520,889003240RR0001,Mazankowski Alberta Heart Institute,N,Edmonton,AB,12500.0,0.0,,
896713500RR0001,2024-12-31,27,000000529,888861234RR0001,"Canadian Mental Health Association, Alberta South Region",N,Lethbridge,AB,1500.0,0.0,,
896713500RR0001,2024-12-31,27,000000532,888788999RR0001,Alberta Registered Nurses Educational Trust,N,Edmonton,AB,1485.0,0.0,,
896713500RR0001,2024-12-31,27,000000540,888677234RR0001,Dogs with Wings Assistance Dog Society,N,Edmonton,AB,26000.0,0.0,,
896713500RR0001,2024-12-31,27,000000570,888098449RR0001,Alberta Diabetes Foundation,N,Edmonton,AB,20500.0,0.0,,
896713500RR0001,2024-12-31,27,000000577,887978963RR0001,Alberta Sports Hall of Fame and Museum,N,Red Deer,AB,325.0,0.0,,
896713500RR0001,2024-12-31,27,000000580,887836468RR0001,Shuswap Community Foundation,N,Salmon Arm,AB,15584.0,0.0,,
896713500RR0001,2024-12-31,27,000000585,887756260RR0001,Oyen & District Health Care Foundation,N,Oyen,AB,440.0,0.0,,
896713500RR0001,2024-12-31,27,000000586,887737062RR0001,Ultimate Para Sports Association,N,Calgary,AB,11000.0,0.0,,
896713500RR0001,2024-12-31,27,000000588,887718203RR0001,Right to Learn Afghanistan,N,Calgary,AB,3313.0,0.0,,
896713500RR0001,2024-12-31,27,000000599,887546661RR0001,Calgary Civic Symphony,N,Calgary,AB,1250.0,0.0,,
896713500RR0001,2024-12-31,27,000000603,887407195RR0001,National accessArts Centre,N,Calgary,AB,3000.0,0.0,,
896713500RR0001,2024-12-31,27,000000613,887190601RR0001,Cinderella's Closet,N,Edmonton,AB,3000.0,0.0,,
896713500RR0001,2024-12-31,27,000000617,887061851RR0001,Jasper Food Bank,N,Jasper,AB,9000.0,0.0,,
896713500RR0001,2024-12-31,27,000000627,886737352RR0001,Calgary Seniors' Resource Society,N,Calgary,AB,7900.0,0.0,,
896713500RR0001,2024-12-31,27,000000633,886540798RR0001,Sundre And District Agricultural Society,N,Sundre,AB,1000.0,0.0,,
